adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,"[14, 80]",528035,en,The Grave,"In 1920s Oklahoma City, few men are above the law. Fortunately, crusading reporter Walter Crim stands up to those who would oppress the innocent. When Crim can’t achieve his aims through the press alone, he becomes the dark avenger known as ‘The Grave’.",0.6,/jNoinHJQL1BVua2saj1ECZ1iYkn.jpg,2018-06-03,The Grave,False,6.0,1
False,/rZrZSwnYl3aVEo6ghohliVbFTIC.jpg,"[9648, 10770]",528094,en,Hailey Dean Mystery: 2 + 2 = Murder,"Hailey attends her niece's school recital only to learn that the beloved music teacher has vanished. Hailey soon discovers several startling secrets amongst the staff, as well as a link between the missing young teacher and the school’s reconstruction funds.",2.979,/3kXR8wGHGeiC1gU5YeuSNg0ptMc.jpg,2018-06-03,Hailey Dean Mystery: 2 + 2 = Murder,False,5.7,3
False,,"[16, 10402]",528108,en,Seder-Masochism,"Loosely following a traditional Passover Seder, events from the Book of Exodus are retold by Moses, Aharon, the Angel of Death, Jesus, and the director's own father. But there's another side to this story: that of the Goddess, humankind's original deity. Seder-Masochism resurrects the Great Mother in a tragic struggle against the forces of Patriarchy.",2.736,/1OkWT87JyI1e6rjr6FIAYL9PKXD.jpg,2018-06-11,Seder-Masochism,False,7.0,1
False,,"[28, 35, 27]",528135,en,Swamp Zombies 2,"The hottest reality TV Show in the world, ""Lucky Stiffs"", is about to get even more hot. Contestants from all over the globe try to win big cash prizes and fame by competing on the show against each other and survive the shows ""stars"".....zombies!!. However, there's a problem, a renegade contestant (""Mouse"") is trying to expose the show as unethical and the show's producer's are grasping at straws to find Mouse. When all the producer's attempts have failed, he's left with one choice...to free ""Jack"" from a top secret Black ops prison and send him into the show. Jack has the kung fu skills to stay alive to find Mouse and bring her to the Producer......and he knows a thing or two about zombies.",1.792,/p2x1oTRHmHC77gtS6ahioEXl3CE.jpg,2018-06-01,Swamp Zombies 2,False,0.0,0
True,/e96Ux4rzwVjsdnBwb1h0DUlPylV.jpg,[],528136,en,DP Masters 5,The Ultimate DP Series! Double Penetration! Alex Grey is plugged up air-tight by Jules & Chris.  Big Titty beauty August Taylor gets a double-dicking with deep penetration.  Chloe Amour takes 2 BBC's to DP heaven.  All holes are open for business as Anya Olsen shows us how much of a dirty slut she is.,0.6,/6nAUsjNN6rCVnaZFSVEOPqwVBrm.jpg,2018-02-26,DP Masters 5,False,0.0,0
False,,"[35, 53]",448136,en,Trench,"Struggling stand-up Sam Slade and reclusive writer Becky Holt are thrown together when Becky experiences strange phenomena in her own home, and Sam, desperately broke, poses as a private eye - but will Sam's first case be the death of her?",2.074,/s9tFsvD6rtzKeSoAA5Ib0ffI447.jpg,2018-04-27,Trench,False,0.0,0
True,/kl5BPKaSIls3TLStb2VKROWeRns.jpg,"[18, 10749, 53]",528604,en,Sweat,"When Mullen opened the door to let in Christen, he believed he was simply helping out a friend of a friend who needed a short break. As the so-called “emergency” visit turns into a forced darkening small talk on which Christen just wouldn’t leave, Mullen vividly feels his misgiving thoughts becoming complete rejection just before transforming into the sensual redemption of his most feared fetish.",2.154,/hBfZlTtFk2CcYfONQL8ShrSNgIO.jpg,2018-05-25,Sweat,False,0.0,0
False,,[],528619,en,bedroom talk,A couple argue before bed.,0.6,/hdaByiS86Rvb0pHxJLuwHKUKI2W.jpg,2018-06-05,bedroom talk,False,0.0,0
False,,[],528621,en,"instead, he writes.",A man writes down his thoughts and dreams by the riverside.,0.6,/8H5Hfu1kp1QoLrRrkqZzSN7zVF3.jpg,2018-03-23,"instead, he writes.",False,0.0,0
False,,[],536484,en,The Mauritania Railway: Backbone of the Sahara,"Journey of a 700 km. train route across Mauritania, along which iron ore is transported to the port.",1.267,/oUbosL2m3OAJKYsK4XpcDtj7qFj.jpg,2018-02-01,The Mauritania Railway: Backbone of the Sahara,False,0.0,0
True,/8bdyqYblS94WVrhtT3RAgerYT7F.jpg,[],536491,en,Interracial Crush 3,"Starring the ultra cute Giselle Palmer taking one of the biggest pieces of black meat she's ever seen! Interracial Crush features an all star cast, incredible locations and stunning camera work.",0.656,/ilbK8nvclXn4VjlSSsnXJPgpHWB.jpg,2018-07-16,Interracial Crush 3,False,0.0,0
False,,[],536525,en,Cheerleader Chainsaw Chicks,Three cheerleaders attending a cheer camp become involved in a government facility theft and kidnapping. They seek out the help of the southern-charmed camp manager to rescue their friend,0.896,/ks8nal7J0nfRcprrr2VpOWAMrGN.jpg,2018-06-01,Cheerleader Chainsaw Chicks,False,0.0,0
False,,[18],536533,en,Racing Colt,"A personal assistant struggles to get an aging ""has been"" movie star through a tumultuous shoot of a highly anticipated film.",1.823,/74uzV48hPdO7aDkfm0RfenPHUXl.jpg,2018-06-22,Racing Colt,False,0.0,0
False,,"[18, 53]",449734,en,Ness,"Cleveland, 1935. Eliot Ness, fresh from his legendary Chicago triumph over Al Capone and associates, set his sights on Cleveland and went on a crusade that matched, and sometimes even surpassed, his past accomplishments. Dismembered body parts have started washing up in a concentrated area of Lake Erie Sound. Their headless torsos have left no clues to their identity or the reason for death. Elliot Ness and his colorful gang of “The Unknowns” chased this killer through the underbelly of Cleveland for years. As far as the public was concerned he was never captured. But what really happened is even more shocking.",1.272,,2018-12-31,Ness,False,0.0,0
False,/9oVqHRuCpiBVa3OO0ro4KRbykrv.jpg,"[18, 10749]",449749,en,The Leisure Seeker,"A runaway couple go on an unforgettable journey from Boston to Key West, recapturing their passion for life and their love for each other on a road trip that provides revelation and surprise right up to the very end.",9.678,/1IOnJzgbgVj85vDEIf1fPmCQ7KP.jpg,2018-01-03,The Leisure Seeker,False,7.2,226
False,/oQMioq2jmHKoNpIjzyNSUVyymyW.jpg,"[10749, 35, 18]",449848,en,The Boy Downstairs,A young woman is forced to reflect on her first relationship when she inadvertently moves into her ex boyfriend's apartment building.,2.113,/xBiEcTNmvoPVxRejD04bZGT0LAE.jpg,2018-02-16,The Boy Downstairs,False,5.6,18
False,,[99],455277,en,Coby,"Small town smack in the American Midwest. Suzanna age 23 changes gender and becomes a boy: Coby. Her transformation deeply disrupts the lives of all who love her. Ultimately, Coby's chrysalis becomes the one of a whole family compelled to modify their own perspective. Not only a physical metamorphosis is at stake here but also a spiritual one that eventually takes place under the director's luminous and unexpected eye.",0.6,/8YtWA7rXri6TBiT4jgSQiaCphF8.jpg,2018-03-28,Coby,False,5.3,5
False,/9vkYYz8iU51qLElO5VwBD4cNuzZ.jpg,[27],455304,en,Sleep No More,"It's 1986 and a group of grad students are close to discovering what happens to the human brain after staying awake for 200 hours, but something goes terribly wrong with a test subject. After their department is shut down, the team moves forward in secret - only this time on themselves.",1.003,/e6pz8nDa3pNNZqYnVMH55WGyKp4.jpg,2018-08-20,Sleep No More,False,4.2,9
False,/8UVYvYj1REUzsq3RPuxZgtCDWQw.jpg,[27],436972,en,Caught,"While on an afternoon walk with their children, two small town reporters notice the military camped on a hilltop. Debating the possible significance of this activity, they answer their door when two unusual strangers come knocking and find themselves held hostage in their own home.",3.154,/zuYZgiuiy4JUdOX1jyrtqE4guIR.jpg,2018-03-30,Caught,False,5.1,17
False,/p2ewDNJo0aT7pGG5pVhI9mSZ28x.jpg,[27],436973,en,Dead Night,"A caring mother loses her sanity, setting off a chain of events resulting in tragedy and murder. The story of Casey Pollack unfolds from two very different perspectives when one night in the woods culminates in absolute terror.",2.396,/ndZ1PVgnTYAlRi5BVup4ZIzlPwA.jpg,2018-07-27,Dead Night,False,4.6,18
True,/f29aMVdcBZX85jutlj384fNmDIe.jpg,[],537007,en,Tearing It Up 4,"They want it wild and they want it now! These chicks are looking for a discrete encounter and they are hot enough to get whatever they want! So, if you think you can handle it, give it to them!",0.6,/8rYfFNVmDHPg7HfRzN00k8563Ba.jpg,2018-06-01,Tearing It Up 4,False,10.0,1
False,,[10751],537034,en,A.R.C.H.I.E. 2: Mission Impawsible,"In this sequel, the super intelligent artificial robotronic dog, Archie, befriends Gregory, a young boy who is the son of a carnival owner. Gregory is concerned that someone has been stealing from the carnival and enlists his new friend to help find the culprit.",1.979,/5B3mkYMxEq5PXiZHtAb2Js4NHVb.jpg,2018-07-17,A.R.C.H.I.E. 2: Mission Impawsible,False,0.0,0
False,/8AlNMsYdA7NpWJBYgFkz2A3GQc.jpg,[],537054,en,Super Predator: Preludes of the Black Fish,"Contemporary blaxploitation film about the parallels between the predator-prey relationship of a black man facing the prejudicial bounds of society. The embodiment of the black fish takes the shape of the black man who is vulnerable to being fed on by society. He reflects the underlying qualities, while showing that the integrity of his dispositions reveals much more.",0.6,/puc6zX77Hj0uIGhLft5NrCwb6Ht.jpg,2018-07-16,Super Predator: Preludes of the Black Fish,False,0.0,0
False,/hyHuXa4v0Xw83dQIxOqCq3Rove2.jpg,[99],537062,en,Women in Sports Leadership,"While there is an explosion of women participating in athletics today, a shockingly small number of them are coached by women.Prior to Title IX, 90% of female athletes were coached by women, today it’s around 40%! Explore why having women coaches matters, hear some of their barriers and celebrate a few successes.",0.694,,2018-07-16,Women in Sports Leadership,False,0.0,0
False,/55CiAuvXYTcK42nC7zOMj4LdrXV.jpg,[],537063,en,Black Muslim Woman,"From the first line, “I feel like I’m on fire,” Mikel Aki’leh Jones delivers a powerful poem on beauty and blackness. Against a rhythmic score, Aki’leh enumerates the ways in which she’s been told that her black skin is “a sign of dirt” to others -and how she ultimately finds strength and confidence through her faith.",0.6,,2018-07-16,Black Muslim Woman,False,1.0,1
False,/2C7X5skiRF2fose98tgWuIn1LO0.jpg,[],537064,en,Stronghold of Resistance: Sable Island & Her Legendary Horses,"Through a mysteriously enmeshed narrator, this short film takes viewers to the shores of Sable Island, a small strip of land less than a mile-wide whose only full-time inhabitants are wild horses; no human attempts at colonization have ever succeeded.",0.6,/80pKo49IyugFeQfcQQYHZvtJ3AN.jpg,2018-07-16,Stronghold of Resistance: Sable Island & Her Legendary Horses,False,0.0,0
False,/uAmlOXEIinfKL217gnPB8nAtIWt.jpg,[],537065,en,Cowgirl Up,"The first time LaBrelah was on a horse she was eight months old. Today, she is an accomplished barrel racer in Southern rodeo circuits. With her family’s unending support, this Mississippi cowgirl is driven to compete, driven to win, and driven to become the first African-American woman in the National Finals Rodeo.",0.664,,2018-07-16,Cowgirl Up,False,0.0,0
False,/qYe5Zj8yCqNNLIWwTCW17I77rNG.jpg,[],537068,en,A Redemption Story,"Follow Leo Yankton (Oglala Lakota) as he contributed in efforts to protect the water on the Standing Rock reservation, and continues to find ways to have a positive impact with Native County and the rest of the world.",0.6,,2018-07-16,A Redemption Story,False,0.0,0
False,/lQFlJ3B0sOmiq90Z9R53g9cYkUp.jpg,[],537069,en,Ka Piko,"Makana, a young Native Hawaiian man, struggles with his tenuous connection to his Hawaiian culture. When his girlfriend dies during childbirth, he is forced to complete a traditional indigenous birthing ritual with his girlfriend’s overbearing father. Together, they go on a journey that takes them down the long and winding roads of Hawaii island and up the tallest peaks of Mauna Kea in order to fulfill a promise and pave the path toward their uncertain future.",0.6,,2018-07-16,Ka Piko,False,0.0,0
False,/7z8CuMM8HikUJXYRMDmt1JwKdLL.jpg,[],537070,en,Pops: La Guardia Adjusts to Fatherhood,"La Guardia Cross, a filmmaker and a rapper who once opened up for KRS-One, chronicles his journey to fatherhood. He talks to his baby daughter, who may or may not understand him, while capturing her growth and evolving personality. He also documents his true partnership with wife Leah, whom confides about her battles with depression. But together this new family is learning what parenthood is all about.",0.6,/xMFnACbqcolYVK3Ie7JLVrTbBIS.jpg,2018-07-16,Pops: La Guardia Adjusts to Fatherhood,False,0.0,0
False,/sOBvhCXvBpQVAQNj8rrx8DTB6xc.jpg,[],537072,en,The Book Club,"Nigel lives alone, going about his daily life, with little thought for much beyond his garden fence. Until one day, Ellie arrives on his doorstep, offering a monthly book club subscription. Every time Ellie returns, Nigel attempts to impress her with a new outfit or act. Of course, this does not entirely go to plan.",0.6,,2018-07-16,The Book Club,False,0.0,0
